Date, Open, High, Low, Close, Volume
07/07/22, 154.555, 159.45, 153.89, 158.58, 49290281
07/06/22, 150.10, 153.1899, 147.89, 151.30, 52906594
07/05/22, 141.75, 149.71, 140.55, 149.64, 65220762
07/01/22, 148.99, 150.6291, 143.92, 145.23, 57761008
06/30/22, 153.61, 155.67, 148.62, 151.59, 68607000
06/29/22, 158.14, 158.20, 151.70, 155.42, 48235230
06/28/22, 169.00, 172.0199, 159.45, 159.82, 46185941
06/27/22, 173.12, 173.30, 166.255, 168.69, 42796793
06/24/22, 165.00, 171.40, 163.10, 171.26, 47215281
06/23/22, 165.185, 165.85, 158.53, 162.25, 46367961
06/22/22, 162.26, 166.62, 161.80, 163.60, 43799738
06/21/22, 164.745, 170.08, 164.07, 165.66, 48308887
06/17/22, 156.48, 159.95, 153.28, 158.80, 63033398
06/16/22, 158.60, 159.4232, 154.01, 156.01, 54574871
06/15/22, 160.95, 168.68, 159.26, 165.27, 56393566
06/14/22, 157.31, 160.66, 154.12, 158.36, 46967953
06/13/22, 160.00, 163.12, 156.06, 156.47, 60415340
06/10/22, 176.00, 176.97, 168.69, 169.74, 46564969
06/09/22, 184.81, 189.33, 180.41, 180.48, 39557379
06/08/22, 187.99, 191.80, 185.35, 186.48, 36325246
06/07/22, 184.72, 190.00, 181.88, 189.26, 38891406
06/06/22, 191.39, 193.37, 185.642, 187.86, 42240621
06/03/22, 190.815, 193.323, 185.2156, 187.20, 59877871
06/02/22, 182.92, 196.19, 181.98, 195.92, 64865578
06/01/22, 187.24, 190.5318, 181.22, 183.20, 54451391
05/31/22, 189.80, 192.00, 183.50, 186.72, 66409953
05/27/22, 181.86, 188.81, 181.00, 188.11, 73837938
05/26/22, 160.36, 180.92, 160.22, 178.51, 99657445
05/25/22, 160.20, 171.1099, 160.00, 169.75, 78113195
05/24/22, 165.10, 165.97, 157.80, 161.54, 58855000
05/23/22, 162.74, 169.15, 161.7901, 168.98, 63988871
05/20/22, 173.32, 174.10, 157.55, 166.94, 73910531
05/19/22, 169.37, 176.87, 167.3405, 171.24, 62130961
05/18/22, 177.05, 181.18, 168.64, 169.38, 54516113
05/17/22, 180.74, 183.71, 176.34, 181.77, 58582969
05/16/22, 175.09, 177.88, 171.06, 172.64, 52144602
05/13/22, 167.88, 179.2843, 165.925, 177.06, 67043648
05/12/22, 162.191, 167.88, 155.67, 161.75, 70872844
05/11/22, 173.47, 177.53, 165.68, 166.30, 67016703
05/10/22, 176.89, 181.98, 170.25, 175.95, 76147430
05/09/22, 180.34, 182.55, 168.27, 169.50, 64445449
05/06/22, 187.36, 195.12, 179.90, 186.75, 63329672
05/05/22, 198.67, 199.25, 185.00, 188.44, 62633141
05/04/22, 199.23, 204.00, 187.51, 203.34, 64885461
05/03/22, 194.00, 198.25, 191.33, 196.02, 47575078
05/02/22, 185.405, 195.74, 183.91, 195.33, 57204871
04/29/22, 194.02, 201.2848, 185.17, 185.47, 50043488
04/28/22, 189.67, 200.37, 184.8957, 197.82, 57032672
04/27/22, 185.98, 191.67, 182.90, 184.15, 49946020
04/26/22, 197.18, 197.88, 186.70, 187.88, 65314246
04/25/22, 192.02, 199.45, 190.96, 199.02, 64156559
04/22/22, 203.03, 204.86, 195.00, 195.15, 62471340
