Date, Open, High, Low, Close
08/01/19, 1639.07, 1639.07, 1639.07, 1639.07
07/31/19, 1634.87, 1634.87, 1634.87, 1634.87
07/29/19, 1642.69, 1642.69, 1642.69, 1642.69
07/26/19, 1647.96, 1647.96, 1647.96, 1647.96
07/25/19, 1656.58, 1656.58, 1656.58, 1656.58
07/24/19, 1652.41, 1652.41, 1652.41, 1652.41
07/23/19, 1655.67, 1655.67, 1655.67, 1655.67
07/22/19, 1655.40, 1655.40, 1655.40, 1655.40
07/19/19, 1658.19, 1658.19, 1658.19, 1658.19
07/18/19, 1648.93, 1648.93, 1648.93, 1648.93
07/17/19, 1657.53, 1657.53, 1657.53, 1657.53
07/16/19, 1668.94, 1668.94, 1668.94, 1668.94
07/15/19, 1672.37, 1672.37, 1672.37, 1672.37
07/12/19, 1669.45, 1669.45, 1669.45, 1669.45
07/11/19, 1679.26, 1679.26, 1679.26, 1679.26
07/10/19, 1678.97, 1678.97, 1678.97, 1678.97
07/09/19, 1682.87, 1682.87, 1682.87, 1682.87
07/08/19, 1677.64, 1677.64, 1677.64, 1677.64
07/05/19, 1682.53, 1682.53, 1682.53, 1682.53
07/04/19, 1687.48, 1687.48, 1687.48, 1687.48
07/03/19, 1690.05, 1690.05, 1690.05, 1690.05
07/02/19, 1691.00, 1691.00, 1691.00, 1691.00
07/01/19, 1683.62, 1683.62, 1683.62, 1683.62
06/28/19, 1672.13, 1672.13, 1672.13, 1672.13
06/27/19, 1672.70, 1672.70, 1672.70, 1672.70
06/26/19, 1674.49, 1674.49, 1674.49, 1674.49
06/25/19, 1676.61, 1676.61, 1676.61, 1676.61
06/24/19, 1676.13, 1676.13, 1676.13, 1676.13
06/21/19, 1682.23, 1682.23, 1682.23, 1682.23
06/20/19, 1675.43, 1675.43, 1675.43, 1675.43
06/19/19, 1666.54, 1666.54, 1666.54, 1666.54
06/18/19, 1652.76, 1652.76, 1652.76, 1652.76
06/17/19, 1638.40, 1638.40, 1638.40, 1638.40
06/14/19, 1638.63, 1638.63, 1638.63, 1638.63
06/13/19, 1643.74, 1643.74, 1643.74, 1643.74
06/12/19, 1650.74, 1650.74, 1650.74, 1650.74
06/11/19, 1651.20, 1651.20, 1651.20, 1651.20
06/10/19, 1655.47, 1655.47, 1655.47, 1655.47
06/07/19, 1649.33, 1649.33, 1649.33, 1649.33
06/04/19, 1644.09, 1644.09, 1644.09, 1644.09
06/03/19, 1655.31, 1655.31, 1655.31, 1655.31
05/31/19, 1650.76, 1650.76, 1650.76, 1650.76
05/30/19, 1636.50, 1636.50, 1636.50, 1636.50
05/29/19, 1623.67, 1623.67, 1623.67, 1623.67
05/28/19, 1614.57, 1614.57, 1602.15, 1614.57
05/27/19, 1601.35, 1601.35, 1601.35, 1601.35
05/24/19, 1598.32, 1598.32, 1598.32, 1598.32
05/23/19, 1601.87, 1601.87, 1601.87, 1601.87
05/21/19, 1603.74, 1603.74, 1603.74, 1603.74
05/17/19, 1605.36, 1605.36, 1605.36, 1605.36
05/16/19, 1599.19, 1599.19, 1599.19, 1599.19
05/15/19, 1611.43, 1611.43, 1611.43, 1611.43
05/14/19, 1599.19, 1599.19, 1599.19, 1599.19
05/13/19, 1601.09, 1601.09, 1601.09, 1601.09
05/10/19, 1610.27, 1610.27, 1610.27, 1610.27
05/09/19, 1618.53, 1618.53, 1618.53, 1618.53
05/08/19, 1633.55, 1633.55, 1633.55, 1633.55
05/07/19, 1639.37, 1639.37, 1639.37, 1639.37
05/06/19, 1632.80, 1632.80, 1632.80, 1632.80
05/03/19, 1637.30, 1637.30, 1637.30, 1637.30
05/02/19, 1642.46, 1644.35, 1631.27, 1632.24
04/30/19, 1642.29, 1642.29, 1642.29, 1642.29
04/29/19, 1637.40, 1637.40, 1637.40, 1637.40
04/26/19, 1638.38, 1638.38, 1638.38, 1638.38
04/25/19, 1635.68, 1635.68, 1635.68, 1635.68
04/24/19, 1638.01, 1638.01, 1638.01, 1638.01
04/23/19, 1627.44, 1627.44, 1627.44, 1627.44
04/22/19, 1622.06, 1622.06, 1622.06, 1622.06
04/19/19, 1622.07, 1622.07, 1622.07, 1622.07
04/18/19, 1619.73, 1619.73, 1619.73, 1619.73
04/17/19, 1620.90, 1620.90, 1620.90, 1620.90
04/16/19, 1629.46, 1629.46, 1629.46, 1629.46
04/15/19, 1631.33, 1631.33, 1631.33, 1631.33
04/12/19, 1630.17, 1630.17, 1630.17, 1630.17
04/11/19, 1624.23, 1624.23, 1624.23, 1624.23
04/10/19, 1639.46, 1639.46, 1639.46, 1639.46
04/09/19, 1641.94, 1641.94, 1641.94, 1641.94
04/08/19, 1644.35, 1644.35, 1644.35, 1644.35
04/05/19, 1641.81, 1641.81, 1641.81, 1641.81
04/04/19, 1645.07, 1645.07, 1645.07, 1645.07
04/03/19, 1643.21, 1643.21, 1643.21, 1643.21
04/02/19, 1632.83, 1632.83, 1632.83, 1632.83
04/01/19, 1628.66, 1628.66, 1628.66, 1628.66
03/29/19, 1643.63, 1643.63, 1643.63, 1643.63
03/28/19, 1641.33, 1641.33, 1641.33, 1641.33
03/27/19, 1642.73, 1642.73, 1642.73, 1642.73
03/26/19, 1649.94, 1649.94, 1649.94, 1649.94
03/25/19, 1649.15, 1649.15, 1649.15, 1649.15
03/22/19, 1666.66, 1666.66, 1666.66, 1666.66
03/21/19, 1663.66, 1663.66, 1663.66, 1663.66
03/20/19, 1684.21, 1684.21, 1684.21, 1684.21
03/19/19, 1687.68, 1687.68, 1687.68, 1687.68
03/18/19, 1690.94, 1690.94, 1690.94, 1690.94
03/15/19, 1680.54, 1680.54, 1680.54, 1680.54
03/14/19, 1674.52, 1674.52, 1674.52, 1674.52
03/13/19, 1678.24, 1678.24, 1678.24, 1678.24
03/12/19, 1671.28, 1671.28, 1671.28, 1671.28
03/11/19, 1664.63, 1664.63, 1664.63, 1664.63
03/08/19, 1679.90, 1679.90, 1679.90, 1679.90
03/07/19, 1686.95, 1686.95, 1686.95, 1686.95
03/06/19, 1686.82, 1686.82, 1686.82, 1686.82
03/05/19, 1685.62, 1685.62, 1685.62, 1685.62
03/04/19, 1693.99, 1693.99, 1693.99, 1693.99
03/01/19, 1700.76, 1700.76, 1700.76, 1700.76
02/28/19, 1707.73, 1707.73, 1707.73, 1707.73
02/27/19, 1713.45, 1713.45, 1713.45, 1713.45
02/26/19, 1719.00, 1719.00, 1719.00, 1719.00
02/25/19, 1724.58, 1724.58, 1724.58, 1724.58
02/22/19, 1721.42, 1721.42, 1721.42, 1721.42
02/21/19, 1730.68, 1730.68, 1730.68, 1730.68
02/20/19, 1726.18, 1726.18, 1726.18, 1726.18
02/19/19, 1706.56, 1706.56, 1706.56, 1706.56
02/18/19, 1692.74, 1692.74, 1692.74, 1692.74
02/15/19, 1688.83, 1688.83, 1688.83, 1688.83
02/14/19, 1689.06, 1689.06, 1689.06, 1689.06
02/13/19, 1685.30, 1685.30, 1685.30, 1685.30
02/12/19, 1687.41, 1687.41, 1687.41, 1687.41
02/11/19, 1688.56, 1688.56, 1688.56, 1688.56
02/08/19, 1686.52, 1686.52, 1686.52, 1686.52
02/07/19, 1693.39, 1693.39, 1693.39, 1693.39
02/06/19, 1683.61, 1683.61, 1683.61, 1683.61
02/05/19, 1683.61, 1683.61, 1683.61, 1683.61
02/04/19, 1683.61, 1683.61, 1683.61, 1683.61
02/01/19, 1683.53, 1683.53, 1683.53, 1683.53
01/31/19, 1683.53, 1683.53, 1683.53, 1683.53
01/30/19, 1684.11, 1684.11, 1684.11, 1684.11
01/29/19, 1690.41, 1690.41, 1690.41, 1690.41
01/28/19, 1697.50, 1697.50, 1697.50, 1697.50
01/25/19, 1701.03, 1701.03, 1701.03, 1701.03
01/24/19, 1693.59, 1693.59, 1693.59, 1693.59
01/23/19, 1688.14, 1688.14, 1688.14, 1688.14
01/22/19, 1702.12, 1702.12, 1702.12, 1702.12
01/18/19, 1692.22, 1692.22, 1692.22, 1692.22
01/17/19, 1682.97, 1682.97, 1682.97, 1682.97
01/16/19, 1673.08, 1673.08, 1673.08, 1673.08
01/15/19, 1679.42, 1679.42, 1679.42, 1679.42
01/14/19, 1676.16, 1676.16, 1676.16, 1676.16
01/11/19, 1683.22, 1683.22, 1683.22, 1683.22
01/10/19, 1678.88, 1678.88, 1678.88, 1678.88
01/09/19, 1667.83, 1667.83, 1667.83, 1667.83
01/08/19, 1672.76, 1672.76, 1672.76, 1672.76
01/07/19, 1679.17, 1679.17, 1679.17, 1679.17
01/04/19, 1669.78, 1669.78, 1669.78, 1669.78
01/03/19, 1675.83, 1675.83, 1675.83, 1675.83
01/02/19, 1668.11, 1668.11, 1668.11, 1668.11
12/31/18, 1690.58, 1690.58, 1690.58, 1690.58
12/28/18, 1692.07, 1692.07, 1692.07, 1692.07
12/27/18, 1690.72, 1690.72, 1690.72, 1690.72
12/26/18, 1672.60, 1672.60, 1672.60, 1672.60
12/24/18, 1683.82, 1683.82, 1683.82, 1683.82
12/21/18, 1670.28, 1670.28, 1670.28, 1670.28
12/20/18, 1650.56, 1650.56, 1650.56, 1650.56
12/19/18, 1655.66, 1655.66, 1655.66, 1655.66
12/18/18, 1635.31, 1635.31, 1635.31, 1635.31
12/17/18, 1641.62, 1641.62, 1641.62, 1641.62
12/14/18, 1661.96, 1661.96, 1661.96, 1661.96
12/13/18, 1676.00, 1676.00, 1676.00, 1676.00
12/12/18, 1663.27, 1663.27, 1663.27, 1663.27
12/11/18, 1652.63, 1652.63, 1652.63, 1652.63
12/10/18, 1663.31, 1663.31, 1663.31, 1663.31
12/07/18, 1680.54, 1680.54, 1680.54, 1680.54
12/06/18, 1683.34, 1683.34, 1683.34, 1683.34
12/05/18, 1688.27, 1688.27, 1688.27, 1688.27
12/04/18, 1694.99, 1694.99, 1694.99, 1694.99
12/03/18, 1699.72, 1699.72, 1699.72, 1699.72
11/30/18, 1679.86, 1679.86, 1679.86, 1679.86
11/29/18, 1696.34, 1696.34, 1696.34, 1696.34
11/28/18, 1686.55, 1686.55, 1686.55, 1686.55
11/27/18, 1684.97, 1684.97, 1684.97, 1684.97
11/26/18, 1701.99, 1701.99, 1701.99, 1701.99
11/23/18, 1695.88, 1695.88, 1695.88, 1695.88
11/22/18, 1695.62, 1695.62, 1695.62, 1695.62
11/21/18, 1695.37, 1695.37, 1695.37, 1695.37
11/20/18, 1710.71, 1710.71, 1710.71, 1710.71
11/19/18, 1710.71, 1710.71, 1710.71, 1710.71
11/16/18, 1706.38, 1706.38, 1706.38, 1706.38
11/15/18, 1694.21, 1694.21, 1694.21, 1694.21
11/14/18, 1688.41, 1688.41, 1688.41, 1688.41
11/13/18, 1687.57, 1687.57, 1687.57, 1687.57
11/12/18, 1696.14, 1696.14, 1696.14, 1696.14
11/09/18, 1708.09, 1708.09, 1708.09, 1708.09
11/08/18, 1721.42, 1721.42, 1721.42, 1721.42
11/07/18, 1714.88, 1714.88, 1714.88, 1714.88
11/06/18, 1708.80, 1708.80, 1708.80, 1708.80
11/05/18, 1708.80, 1708.80, 1708.80, 1708.80
11/02/18, 1713.87, 1713.87, 1713.87, 1713.87
11/01/18, 1706.92, 1706.92, 1706.92, 1706.92
10/31/18, 1709.27, 1709.27, 1709.27, 1709.27
10/30/18, 1685.94, 1685.94, 1685.94, 1685.94
10/29/18, 1683.73, 1683.73, 1683.73, 1683.73
10/26/18, 1683.06, 1683.06, 1683.06, 1683.06
10/25/18, 1686.59, 1686.59, 1686.59, 1686.59
10/24/18, 1690.04, 1690.04, 1690.04, 1690.04
10/23/18, 1697.60, 1697.60, 1697.60, 1697.60
10/22/18, 1722.47, 1722.47, 1722.47, 1722.47
10/19/18, 1732.14, 1732.14, 1732.14, 1732.14
10/18/18, 1738.01, 1738.01, 1738.01, 1738.01
10/17/18, 1740.59, 1740.59, 1740.59, 1740.59
10/16/18, 1736.84, 1736.84, 1736.84, 1736.84
10/15/18, 1728.74, 1728.74, 1728.74, 1728.74
10/12/18, 1730.74, 1730.74, 1730.74, 1730.74
10/11/18, 1708.49, 1708.49, 1708.49, 1708.49
10/10/18, 1735.18, 1735.18, 1735.18, 1735.18
10/09/18, 1774.15, 1774.15, 1774.15, 1774.15
10/08/18, 1775.75, 1775.75, 1775.75, 1775.75
10/05/18, 1777.15, 1777.15, 1777.15, 1777.15
10/04/18, 1790.11, 1790.11, 1790.11, 1790.11
10/03/18, 1796.30, 1796.30, 1796.30, 1796.30
10/02/18, 1798.15, 1798.15, 1798.15, 1798.15
10/01/18, 1792.46, 1792.46, 1792.46, 1792.46
09/28/18, 1793.15, 1793.15, 1793.15, 1793.15
09/27/18, 1798.64, 1798.64, 1798.64, 1798.64
09/26/18, 1798.72, 1798.72, 1798.72, 1798.72
09/25/18, 1794.47, 1794.47, 1794.47, 1794.47
09/24/18, 1800.17, 1800.17, 1800.17, 1800.17
09/21/18, 1810.64, 1810.64, 1810.64, 1810.64
09/20/18, 1803.70, 1803.70, 1803.70, 1803.70
09/19/18, 1800.71, 1800.71, 1800.71, 1800.71
09/18/18, 1792.94, 1792.94, 1792.94, 1792.94
09/17/18, 1803.76, 1803.76, 1803.76, 1803.76
09/14/18, 1803.76, 1803.76, 1803.76, 1803.76
09/13/18, 1792.60, 1792.60, 1792.60, 1792.60
09/12/18, 1785.25, 1785.25, 1785.25, 1785.25
09/11/18, 1799.17, 1799.17, 1799.17, 1799.17
09/10/18, 1799.17, 1799.17, 1799.17, 1799.17
09/07/18, 1799.17, 1799.17, 1799.17, 1799.17
09/06/18, 1798.57, 1798.57, 1798.57, 1798.57
09/05/18, 1795.50, 1795.50, 1795.50, 1795.50
09/04/18, 1812.76, 1812.76, 1812.76, 1812.76
09/03/18, 1813.58, 1813.58, 1813.58, 1813.58
08/31/18, 1819.66, 1819.66, 1819.66, 1819.66
08/30/18, 1819.66, 1819.66, 1819.66, 1819.66
08/29/18, 1820.64, 1820.64, 1820.64, 1820.64
08/28/18, 1826.90, 1826.90, 1826.90, 1826.90
08/27/18, 1811.60, 1811.60, 1811.60, 1811.60
08/24/18, 1808.59, 1808.59, 1808.59, 1808.59
08/23/18, 1810.87, 1810.87, 1810.87, 1810.87
08/22/18, 1798.11, 1798.11, 1798.11, 1798.11
08/21/18, 1798.11, 1798.11, 1798.11, 1798.11
08/20/18, 1787.58, 1787.58, 1787.58, 1787.58
08/17/18, 1783.47, 1783.47, 1783.47, 1783.47
08/16/18, 1777.27, 1777.27, 1777.27, 1777.27
08/15/18, 1785.94, 1785.94, 1785.94, 1785.94
08/14/18, 1783.78, 1783.78, 1783.78, 1783.78
08/13/18, 1783.34, 1783.34, 1783.34, 1783.34
08/10/18, 1805.75, 1805.75, 1805.75, 1805.75
08/09/18, 1804.95, 1804.95, 1804.95, 1804.95
08/08/18, 1804.73, 1804.73, 1804.73, 1804.73
08/07/18, 1791.09, 1791.09, 1791.09, 1791.09
08/06/18, 1779.75, 1779.75, 1779.75, 1779.75
08/03/18, 1780.09, 1780.09, 1780.09, 1780.09
08/02/18, 1778.13, 1778.13, 1778.13, 1778.13
08/01/18, 1788.31, 1788.31, 1788.31, 1788.31
07/31/18, 1784.25, 1784.25, 1784.25, 1784.25
07/30/18, 1770.26, 1770.26, 1770.26, 1770.26
07/27/18, 1769.14, 1769.14, 1769.14, 1769.14
07/26/18, 1766.23, 1766.23, 1766.23, 1766.23
07/25/18, 1763.78, 1763.78, 1763.78, 1763.78
07/24/18, 1762.93, 1762.93, 1762.93, 1762.93
07/23/18, 1757.96, 1757.96, 1757.96, 1757.96
07/20/18, 1754.67, 1754.67, 1754.67, 1754.67
07/19/18, 1759.24, 1759.24, 1759.24, 1759.24
07/18/18, 1753.07, 1753.07, 1753.07, 1753.07
07/17/18, 1737.28, 1737.28, 1737.28, 1737.28
07/16/18, 1726.67, 1726.67, 1726.67, 1726.67
07/13/18, 1721.93, 1721.93, 1721.93, 1721.93
07/12/18, 1703.57, 1703.57, 1703.57, 1703.57
07/11/18, 1688.77, 1688.77, 1688.77, 1688.77
07/10/18, 1687.13, 1687.13, 1687.13, 1687.13
07/09/18, 1672.63, 1672.63, 1672.63, 1672.63
07/06/18, 1663.86, 1663.86, 1663.86, 1663.86
07/05/18, 1690.65, 1690.65, 1690.65, 1690.65
07/04/18, 1688.45, 1688.45, 1688.45, 1688.45
07/03/18, 1680.37, 1680.37, 1680.37, 1680.37
07/02/18, 1685.05, 1685.05, 1685.05, 1685.05
06/29/18, 1691.50, 1691.50, 1691.50, 1691.50
06/28/18, 1665.68, 1665.68, 1665.68, 1665.68
06/27/18, 1666.08, 1666.08, 1666.08, 1666.08
06/26/18, 1675.86, 1675.86, 1675.86, 1675.86
06/25/18, 1678.10, 1678.10, 1678.10, 1678.10
06/22/18, 1694.15, 1694.15, 1694.15, 1694.15
06/21/18, 1692.32, 1692.32, 1692.32, 1692.32
06/20/18, 1709.75, 1709.75, 1709.75, 1709.75
06/19/18, 1715.36, 1715.36, 1715.36, 1715.36
06/18/18, 1743.43, 1743.43, 1743.43, 1743.43
06/15/18, 1761.78, 1761.78, 1761.78, 1761.78
06/14/18, 1761.78, 1761.78, 1761.78, 1761.78
06/13/18, 1763.57, 1763.57, 1763.57, 1763.57
06/12/18, 1764.16, 1764.16, 1764.16, 1764.16
06/11/18, 1775.80, 1775.80, 1775.80, 1775.80
06/08/18, 1778.32, 1778.32, 1778.32, 1778.32
06/07/18, 1785.81, 1785.81, 1785.81, 1785.81
06/06/18, 1777.13, 1777.13, 1777.13, 1777.13
06/05/18, 1755.14, 1755.14, 1755.14, 1755.14
06/04/18, 1755.17, 1755.17, 1755.17, 1755.17
06/01/18, 1756.38, 1756.38, 1756.38, 1756.38
05/31/18, 1740.62, 1740.62, 1740.62, 1740.62
05/30/18, 1719.28, 1719.28, 1719.28, 1719.28
05/29/18, 1775.84, 1775.84, 1775.84, 1775.84
05/28/18, 1775.84, 1775.84, 1775.84, 1775.84
05/25/18, 1797.40, 1797.40, 1797.40, 1797.40
05/24/18, 1775.66, 1775.66, 1775.66, 1775.66
05/23/18, 1804.25, 1804.25, 1804.25, 1804.25
05/22/18, 1845.03, 1845.03, 1845.03, 1845.03
05/21/18, 1853.58, 1853.58, 1853.58, 1853.58
05/18/18, 1854.50, 1854.50, 1854.50, 1854.50
05/17/18, 1854.44, 1854.44, 1854.44, 1854.44
05/16/18, 1858.26, 1858.26, 1858.26, 1858.26
05/15/18, 1848.20, 1848.20, 1848.20, 1848.20
05/14/18, 1850.42, 1850.42, 1850.42, 1850.42
05/11/18, 1846.51, 1846.51, 1846.51, 1846.51
05/10/18, 1846.51, 1846.51, 1846.51, 1846.51
05/09/18, 1846.51, 1846.51, 1846.51, 1846.51
05/08/18, 1846.51, 1846.51, 1846.51, 1846.51
05/07/18, 1828.20, 1828.20, 1828.20, 1828.20
05/04/18, 1841.83, 1841.83, 1841.83, 1841.83
05/03/18, 1851.80, 1851.80, 1851.80, 1851.80
05/02/18, 1852.03, 1852.03, 1852.03, 1852.03
05/01/18, 1870.37, 1870.37, 1870.37, 1870.37
04/30/18, 1870.37, 1870.37, 1870.37, 1870.37
04/27/18, 1863.47, 1863.47, 1863.47, 1863.47
04/26/18, 1852.27, 1852.27, 1852.27, 1852.27
04/25/18, 1851.93, 1851.93, 1851.93, 1851.93
04/24/18, 1865.34, 1865.34, 1865.34, 1865.34
04/23/18, 1880.36, 1880.36, 1880.36, 1880.36
04/20/18, 1887.75, 1887.75, 1887.75, 1887.75
04/19/18, 1895.18, 1895.18, 1895.18, 1895.18
04/18/18, 1879.32, 1879.32, 1879.32, 1879.32
04/17/18, 1880.49, 1880.49, 1880.49, 1880.49
04/16/18, 1878.76, 1878.76, 1878.76, 1878.76
04/13/18, 1868.47, 1868.47, 1868.47, 1868.47
04/12/18, 1873.62, 1873.62, 1873.62, 1873.62
04/11/18, 1869.89, 1869.89, 1869.89, 1869.89
04/10/18, 1860.98, 1860.98, 1860.98, 1860.98
04/09/18, 1849.71, 1849.71, 1849.71, 1849.71
04/06/18, 1837.01, 1837.01, 1837.01, 1837.01
04/05/18, 1836.13, 1836.13, 1836.13, 1836.13
04/04/18, 1815.94, 1815.94, 1815.94, 1815.94
04/03/18, 1850.78, 1850.78, 1850.78, 1850.78
04/02/18, 1858.35, 1858.35, 1858.35, 1858.35
03/30/18, 1863.46, 1863.46, 1863.46, 1863.46
03/29/18, 1856.35, 1856.35, 1856.35, 1856.35
03/28/18, 1857.87, 1857.87, 1857.87, 1857.87
03/27/18, 1862.45, 1862.45, 1862.45, 1862.45
03/26/18, 1859.91, 1859.91, 1859.91, 1859.91
03/23/18, 1865.22, 1865.22, 1865.22, 1865.22
03/22/18, 1876.87, 1876.87, 1876.87, 1876.87
03/21/18, 1865.80, 1865.80, 1865.80, 1865.80
03/20/18, 1856.39, 1856.39, 1856.39, 1856.39
03/19/18, 1847.94, 1847.94, 1847.94, 1847.94
03/16/18, 1846.39, 1846.39, 1846.39, 1846.39
03/15/18, 1845.27, 1845.27, 1845.27, 1845.27
03/14/18, 1857.06, 1857.06, 1857.06, 1857.06
03/13/18, 1864.03, 1864.03, 1864.03, 1864.03
03/12/18, 1861.22, 1861.22, 1861.22, 1861.22
03/09/18, 1843.92, 1843.92, 1843.92, 1843.92
03/08/18, 1839.62, 1839.62, 1839.62, 1839.62
03/07/18, 1837.90, 1837.90, 1837.90, 1837.90
03/06/18, 1848.37, 1848.37, 1848.37, 1848.37
03/05/18, 1842.62, 1842.62, 1842.62, 1842.62
03/02/18, 1856.07, 1856.07, 1856.07, 1856.07
03/01/18, 1860.86, 1860.86, 1860.86, 1860.86
02/28/18, 1856.20, 1856.20, 1856.20, 1856.20
02/27/18, 1871.46, 1871.46, 1871.46, 1871.46
02/26/18, 1860.08, 1860.08, 1860.08, 1860.08
02/23/18, 1861.50, 1861.50, 1861.50, 1861.50
02/22/18, 1855.07, 1855.07, 1855.07, 1855.07
02/21/18, 1858.17, 1858.17, 1858.17, 1858.17
02/20/18, 1855.99, 1855.99, 1855.99, 1855.99
02/19/18, 1857.32, 1857.32, 1857.32, 1857.32
02/16/18, 1838.28, 1838.28, 1838.28, 1838.28
02/15/18, 1838.28, 1838.28, 1838.28, 1838.28
02/14/18, 1834.93, 1834.93, 1834.93, 1834.93
02/13/18, 1833.02, 1833.02, 1833.02, 1833.02
02/12/18, 1830.17, 1830.17, 1830.17, 1830.17
02/09/18, 1819.82, 1819.82, 1819.82, 1819.82
02/08/18, 1839.44, 1839.44, 1839.44, 1839.44
02/07/18, 1836.68, 1836.68, 1836.68, 1836.68
02/06/18, 1812.45, 1812.45, 1812.45, 1812.45
02/05/18, 1853.07, 1853.07, 1853.07, 1853.07
02/02/18, 1870.48, 1870.48, 1870.48, 1870.48
02/01/18, 1868.58, 1868.58, 1868.58, 1868.58
01/31/18, 1868.58, 1868.58, 1868.58, 1868.58
01/30/18, 1868.58, 1868.58, 1868.58, 1868.58
01/29/18, 1870.52, 1870.52, 1870.52, 1870.52
01/26/18, 1853.92, 1853.92, 1853.92, 1853.92
01/25/18, 1845.86, 1845.86, 1845.86, 1845.86
01/24/18, 1837.04, 1837.04, 1837.04, 1837.04
01/23/18, 1838.04, 1838.04, 1838.04, 1838.04
01/22/18, 1833.15, 1833.15, 1833.15, 1833.15
01/19/18, 1828.83, 1828.83, 1828.83, 1828.83
01/18/18, 1821.60, 1821.60, 1821.60, 1821.60
01/17/18, 1828.63, 1828.63, 1828.63, 1828.63
01/16/18, 1826.03, 1826.03, 1826.03, 1826.03
01/15/18, 1825.91, 1825.91, 1825.91, 1825.91
01/12/18, 1822.67, 1822.67, 1822.67, 1822.67
01/11/18, 1816.88, 1816.88, 1816.88, 1816.88
01/10/18, 1822.92, 1822.92, 1822.92, 1822.92
01/09/18, 1826.95, 1826.95, 1826.95, 1826.95
01/08/18, 1832.15, 1832.15, 1832.15, 1832.15
01/05/18, 1817.97, 1817.97, 1817.97, 1817.97
01/04/18, 1803.45, 1803.45, 1803.45, 1803.45
01/03/18, 1792.79, 1792.79, 1792.79, 1792.79
01/02/18, 1782.70, 1782.70, 1782.70, 1782.70
12/29/17, 1796.81, 1796.81, 1796.81, 1796.81
12/28/17, 1779.10, 1779.10, 1779.10, 1779.10
12/27/17, 1771.76, 1771.76, 1771.76, 1771.76
12/26/17, 1759.99, 1759.99, 1759.99, 1759.99
12/22/17, 1760.24, 1760.24, 1760.24, 1760.24
12/21/17, 1751.21, 1751.21, 1751.21, 1751.21
12/20/17, 1746.63, 1746.63, 1746.63, 1746.63
12/19/17, 1736.95, 1736.95, 1736.95, 1736.95
12/18/17, 1751.64, 1751.64, 1751.64, 1751.64
12/15/17, 1753.07, 1753.07, 1753.07, 1753.07
12/14/17, 1759.00, 1759.00, 1759.00, 1759.00
12/13/17, 1737.66, 1737.66, 1737.66, 1737.66
12/12/17, 1729.57, 1729.57, 1729.57, 1729.57
12/11/17, 1719.47, 1719.47, 1719.47, 1719.47
12/08/17, 1721.25, 1721.25, 1721.25, 1721.25
12/07/17, 1719.05, 1719.05, 1719.05, 1719.05
12/06/17, 1718.33, 1718.33, 1718.33, 1718.33
12/05/17, 1724.84, 1724.84, 1724.84, 1724.84
12/04/17, 1713.13, 1713.13, 1713.13, 1713.13
12/01/17, 1717.86, 1717.86, 1717.86, 1717.86
11/30/17, 1717.86, 1717.86, 1717.86, 1717.86
11/29/17, 1720.38, 1720.38, 1720.38, 1720.38
11/28/17, 1714.42, 1714.42, 1714.42, 1714.42
11/27/17, 1719.86, 1719.86, 1719.86, 1719.86
11/24/17, 1717.23, 1717.23, 1717.23, 1717.23
11/23/17, 1721.27, 1721.27, 1721.27, 1721.27
11/22/17, 1723.54, 1723.54, 1723.54, 1723.54
11/21/17, 1720.68, 1720.68, 1720.68, 1720.68
11/20/17, 1718.36, 1718.36, 1718.36, 1718.36
11/17/17, 1721.66, 1721.66, 1721.66, 1721.66
11/16/17, 1718.11, 1718.11, 1718.11, 1718.11
11/15/17, 1722.99, 1722.99, 1722.99, 1722.99
11/14/17, 1733.61, 1733.61, 1733.61, 1733.61
11/13/17, 1737.49, 1737.49, 1737.49, 1737.49
11/10/17, 1742.28, 1742.28, 1742.28, 1742.28
11/09/17, 1746.81, 1746.81, 1746.81, 1746.81
11/08/17, 1744.20, 1744.20, 1744.20, 1744.20
11/07/17, 1750.94, 1750.94, 1750.94, 1750.94
11/06/17, 1742.29, 1742.29, 1742.29, 1742.29
11/03/17, 1740.93, 1740.93, 1740.93, 1740.93
11/02/17, 1741.05, 1741.05, 1741.05, 1741.05
11/01/17, 1743.93, 1743.93, 1743.93, 1743.93
10/31/17, 1747.92, 1747.92, 1747.92, 1747.92
10/30/17, 1748.35, 1748.35, 1748.35, 1748.35
10/27/17, 1746.13, 1746.13, 1746.13, 1746.13
10/26/17, 1736.80, 1736.80, 1736.80, 1736.80
10/25/17, 1739.05, 1739.05, 1739.05, 1739.05
10/24/17, 1736.14, 1736.14, 1736.14, 1736.14
10/23/17, 1741.47, 1741.47, 1741.47, 1741.47
10/20/17, 1740.65, 1740.65, 1740.65, 1740.65
10/19/17, 1743.99, 1743.99, 1743.99, 1743.99
10/18/17, 1748.99, 1748.99, 1748.99, 1748.99
10/17/17, 1748.99, 1748.99, 1748.99, 1748.99
10/16/17, 1754.37, 1754.37, 1754.37, 1754.37
10/13/17, 1755.32, 1755.32, 1755.32, 1755.32
10/12/17, 1754.00, 1754.00, 1754.00, 1754.00
10/11/17, 1757.21, 1757.21, 1757.21, 1757.21
10/10/17, 1761.13, 1761.13, 1761.13, 1761.13
10/09/17, 1764.03, 1764.03, 1764.03, 1764.03
10/06/17, 1764.00, 1764.00, 1764.00, 1764.00
10/05/17, 1759.09, 1759.09, 1759.09, 1759.09
10/04/17, 1761.84, 1761.84, 1761.84, 1761.84
