Date, Open, High, Low, Close
03/07/19, 3.900, 3.900, 3.895, 3.900
03/06/19, 3.910, 3.910, 3.895, 3.895
03/05/19, 3.905, 3.920, 3.905, 3.915
03/04/19, 3.915, 3.920, 3.910, 3.910
03/01/19, 3.905, 3.915, 3.900, 3.910
02/28/19, 3.915, 3.915, 3.910, 3.910
02/27/19, 3.905, 3.915, 3.905, 3.910
02/26/19, 3.910, 3.915, 3.910, 3.910
02/25/19, 3.900, 3.905, 3.900, 3.905
02/22/19, 3.900, 3.905, 3.900, 3.905
02/21/19, 3.900, 3.905, 3.900, 3.905
02/20/19, 3.910, 3.910, 3.905, 3.905
02/19/19, 3.900, 3.905, 3.900, 3.905
02/18/19, 3.895, 3.910, 3.895, 3.905
02/15/19, 3.895, 3.900, 3.895, 3.900
02/14/19, 3.980, 3.980, 3.965, 3.965
02/13/19, 3.985, 3.990, 3.980, 3.990
02/12/19, 3.990, 3.995, 3.990, 3.990
02/11/19, 4.005, 4.005, 3.995, 3.995
02/08/19, 4.030, 4.030, 4.000, 4.020
02/07/19, 4.050, 4.060, 4.020, 4.020
02/06/19, 4.050, 4.050, 4.050, 4.050
02/05/19, 4.075, 4.075, 4.050, 4.050
02/04/19, 4.075, 4.075, 4.050, 4.050
02/01/19, 4.085, 4.085, 4.080, 4.080
01/31/19, 4.085, 4.085, 4.080, 4.080
01/30/19, 4.090, 4.090, 4.085, 4.090
01/29/19, 4.085, 4.090, 4.085, 4.085
01/28/19, 4.090, 4.090, 4.085, 4.090
01/25/19, 4.085, 4.095, 4.085, 4.095
01/24/19, 4.080, 4.090, 4.080, 4.090
01/23/19, 4.080, 4.090, 4.080, 4.085
01/22/19, 4.080, 4.080, 4.075, 4.075
01/19/19, 4.075, 4.080, 4.075, 4.075
01/18/19, 4.075, 4.080, 4.075, 4.075
01/17/19, 4.080, 4.080, 4.075, 4.080
01/16/19, 4.075, 4.080, 4.075, 4.075
01/15/19, 4.075, 4.080, 4.075, 4.080
01/14/19, 4.080, 4.085, 4.070, 4.080
01/11/19, 4.085, 4.090, 4.080, 4.085
01/10/19, 4.090, 4.095, 4.090, 4.090
01/09/19, 4.085, 4.095, 4.085, 4.095
01/08/19, 4.095, 4.095, 4.075, 4.080
01/07/19, 4.085, 4.100, 4.085, 4.100
01/04/19, 4.085, 4.090, 4.085, 4.090
01/03/19, 4.080, 4.085, 4.080, 4.080
01/02/19, 4.090, 4.095, 4.085, 4.085
01/01/19, 4.110, 4.110, 4.100, 4.100
12/31/18, 4.110, 4.110, 4.100, 4.100
12/28/18, 4.105, 4.110, 4.105, 4.105
12/27/18, 4.110, 4.110, 4.105, 4.110
12/25/18, 4.110, 4.115, 4.110, 4.110
12/24/18, 4.110, 4.115, 4.110, 4.110
12/21/18, 4.095, 4.105, 4.095, 4.105
12/20/18, 4.095, 4.095, 4.090, 4.090
12/19/18, 4.110, 4.110, 4.105, 4.110
12/18/18, 4.115, 4.115, 4.110, 4.115
12/17/18, 4.110, 4.115, 4.100, 4.110
12/14/18, 4.105, 4.110, 4.105, 4.105
12/13/18, 4.100, 4.110, 4.095, 4.110
12/12/18, 4.110, 4.110, 4.105, 4.110
12/11/18, 4.100, 4.100, 4.095, 4.100
12/10/18, 4.100, 4.100, 4.095, 4.095
12/07/18, 4.090, 4.095, 4.085, 4.095
12/06/18, 4.085, 4.090, 4.085, 4.085
12/05/18, 4.090, 4.090, 4.080, 4.090
12/04/18, 4.110, 4.110, 4.085, 4.085
12/03/18, 4.140, 4.145, 4.105, 4.105
11/30/18, 4.160, 4.165, 4.145, 4.145
11/29/18, 4.170, 4.175, 4.155, 4.155
11/28/18, 4.170, 4.180, 4.170, 4.175
11/27/18, 4.170, 4.175, 4.170, 4.175
11/26/18, 4.165, 4.180, 4.165, 4.175
11/23/18, 4.160, 4.170, 4.160, 4.165
11/22/18, 4.165, 4.170, 4.165, 4.165
11/21/18, 4.165, 4.175, 4.160, 4.175
11/20/18, 4.160, 4.165, 4.150, 4.165
11/19/18, 4.160, 4.165, 4.150, 4.165
11/16/18, 4.170, 4.170, 4.165, 4.170
11/15/18, 4.165, 4.165, 4.155, 4.155
11/14/18, 4.155, 4.160, 4.155, 4.155
11/13/18, 4.140, 4.150, 4.140, 4.145
11/12/18, 4.120, 4.135, 4.120, 4.135
11/09/18, 4.130, 4.130, 4.115, 4.115
11/08/18, 4.160, 4.160, 4.140, 4.140
11/07/18, 4.130, 4.165, 4.125, 4.165
11/06/18, 4.110, 4.130, 4.105, 4.130
11/05/18, 4.110, 4.130, 4.105, 4.130
11/02/18, 4.115, 4.115, 4.100, 4.100
11/01/18, 4.115, 4.115, 4.105, 4.110
10/31/18, 4.175, 4.175, 4.105, 4.110
10/30/18, 4.200, 4.200, 4.180, 4.180
10/29/18, 4.190, 4.200, 4.190, 4.195
10/26/18, 4.180, 4.190, 4.180, 4.180
10/25/18, 4.165, 4.170, 4.165, 4.165
10/24/18, 4.170, 4.170, 4.165, 4.170
10/23/18, 4.165, 4.170, 4.165, 4.165
10/22/18, 4.160, 4.170, 4.155, 4.170
10/19/18, 4.145, 4.150, 4.140, 4.145
10/18/18, 4.140, 4.140, 4.135, 4.140
10/17/18, 4.135, 4.140, 4.130, 4.135
10/16/18, 4.145, 4.145, 4.140, 4.140
10/15/18, 4.145, 4.150, 4.130, 4.135
10/12/18, 4.140, 4.145, 4.140, 4.140
10/11/18, 4.130, 4.130, 4.130, 4.130
10/10/18, 4.125, 4.140, 4.125, 4.125
10/09/18, 4.130, 4.135, 4.130, 4.130
10/08/18, 4.115, 4.115, 4.110, 4.115
10/05/18, 4.130, 4.135, 4.120, 4.130
10/04/18, 4.080, 4.110, 4.080, 4.110
10/03/18, 4.090, 4.090, 4.080, 4.085
10/02/18, 4.095, 4.100, 4.085, 4.085
10/01/18, 4.085, 4.100, 4.080, 4.090
09/28/18, 4.090, 4.090, 4.085, 4.090
09/27/18, 4.125, 4.125, 4.095, 4.095
09/26/18, 4.115, 4.120, 4.115, 4.120
09/25/18, 4.110, 4.120, 4.110, 4.120
09/24/18, 4.105, 4.105, 4.100, 4.105
09/21/18, 4.100, 4.100, 4.095, 4.100
09/20/18, 4.120, 4.130, 4.100, 4.105
09/19/18, 4.135, 4.135, 4.120, 4.125
09/18/18, 4.115, 4.140, 4.115, 4.140
09/14/18, 4.125, 4.125, 4.115, 4.115
09/13/18, 4.165, 4.165, 4.130, 4.130
09/12/18, 4.160, 4.185, 4.155, 4.170
09/11/18, 4.160, 4.160, 4.160, 4.160
09/07/18, 4.170, 4.170, 4.160, 4.160
09/06/18, 4.180, 4.180, 4.170, 4.175
09/05/18, 4.115, 4.140, 4.115, 4.140
09/04/18, 4.060, 4.105, 4.060, 4.105
09/03/18, 4.060, 4.065, 4.060, 4.065
08/31/18, 4.050, 4.055, 4.045, 4.055
08/30/18, 4.050, 4.055, 4.045, 4.055
08/29/18, 4.050, 4.050, 4.040, 4.045
08/28/18, 4.045, 4.050, 4.040, 4.050
08/27/18, 4.040, 4.040, 4.040, 4.040
08/24/18, 4.040, 4.045, 4.040, 4.045
08/23/18, 4.050, 4.050, 4.035, 4.035
08/22/18, 4.065, 4.065, 4.045, 4.050
08/21/18, 4.065, 4.065, 4.045, 4.050
08/20/18, 4.060, 4.060, 4.055, 4.060
08/17/18, 4.080, 4.080, 4.065, 4.065
08/16/18, 4.085, 4.085, 4.075, 4.075
08/15/18, 4.070, 4.080, 4.065, 4.080
08/14/18, 4.070, 4.075, 4.070, 4.075
08/13/18, 4.055, 4.065, 4.055, 4.065
08/10/18, 4.055, 4.060, 4.055, 4.060
08/09/18, 4.060, 4.065, 4.060, 4.060
08/08/18, 4.035, 4.050, 4.035, 4.045
08/07/18, 4.050, 4.050, 4.040, 4.040
08/06/18, 4.055, 4.055, 4.040, 4.045
08/03/18, 4.045, 4.055, 4.045, 4.050
08/02/18, 4.060, 4.060, 4.045, 4.050
08/01/18, 4.085, 4.085, 4.065, 4.065
07/31/18, 4.095, 4.105, 4.090, 4.090
07/30/18, 4.100, 4.105, 4.100, 4.100
07/27/18, 4.095, 4.105, 4.090, 4.095
07/26/18, 4.080, 4.095, 4.080, 4.090
07/25/18, 4.105, 4.110, 4.095, 4.095
07/24/18, 4.095, 4.110, 4.095, 4.110
07/23/18, 4.080, 4.100, 4.080, 4.090
07/20/18, 4.105, 4.110, 4.085, 4.085
07/19/18, 4.120, 4.120, 4.110, 4.110
07/18/18, 4.125, 4.125, 4.110, 4.115
07/17/18, 4.120, 4.135, 4.120, 4.130
07/16/18, 4.110, 4.125, 4.110, 4.125
07/13/18, 4.100, 4.120, 4.100, 4.115
07/12/18, 4.105, 4.110, 4.100, 4.110
07/11/18, 4.090, 4.100, 4.090, 4.100
07/10/18, 4.125, 4.125, 4.095, 4.095
07/09/18, 4.135, 4.140, 4.120, 4.120
07/06/18, 4.175, 4.175, 4.140, 4.140
07/05/18, 4.175, 4.180, 4.170, 4.170
07/04/18, 4.220, 4.220, 4.180, 4.180
07/03/18, 4.225, 4.225, 4.215, 4.215
07/02/18, 4.230, 4.230, 4.220, 4.220
06/29/18, 4.215, 4.225, 4.215, 4.225
06/28/18, 4.230, 4.230, 4.220, 4.220
06/27/18, 4.225, 4.225, 4.220, 4.225
06/26/18, 4.230, 4.230, 4.225, 4.230
06/25/18, 4.230, 4.235, 4.225, 4.235
06/22/18, 4.235, 4.240, 4.235, 4.235
06/21/18, 4.240, 4.240, 4.235, 4.240
06/20/18, 4.210, 4.235, 4.210, 4.235
06/19/18, 4.230, 4.230, 4.210, 4.215
06/18/18, 4.220, 4.235, 4.220, 4.235
06/15/18, 4.240, 4.240, 4.225, 4.225
06/14/18, 4.240, 4.240, 4.225, 4.225
06/13/18, 4.240, 4.240, 4.235, 4.235
06/12/18, 4.240, 4.245, 4.235, 4.235
06/11/18, 4.235, 4.240, 4.235, 4.235
06/08/18, 4.220, 4.235, 4.220, 4.230
06/07/18, 4.215, 4.215, 4.210, 4.215
06/06/18, 4.210, 4.210, 4.205, 4.210
06/05/18, 4.210, 4.210, 4.200, 4.200
06/04/18, 4.210, 4.210, 4.200, 4.200
06/01/18, 4.210, 4.210, 4.200, 4.200
05/31/18, 4.265, 4.265, 4.220, 4.220
05/30/18, 4.265, 4.285, 4.265, 4.270
05/29/18, 4.265, 4.270, 4.265, 4.265
05/28/18, 4.265, 4.270, 4.265, 4.265
05/25/18, 4.240, 4.270, 4.240, 4.260
05/24/18, 4.225, 4.255, 4.225, 4.250
05/23/18, 4.220, 4.230, 4.215, 4.230
05/22/18, 4.210, 4.215, 4.210, 4.215
05/21/18, 4.195, 4.195, 4.185, 4.195
05/18/18, 4.235, 4.240, 4.205, 4.205
05/17/18, 4.200, 4.225, 4.200, 4.225
05/16/18, 4.180, 4.190, 4.180, 4.185
05/15/18, 4.125, 4.175, 4.125, 4.175
05/14/18, 4.120, 4.130, 4.120, 4.130
05/11/18, 4.130, 4.130, 4.130, 4.130
05/10/18, 4.130, 4.130, 4.130, 4.130
05/09/18, 4.135, 4.140, 4.130, 4.130
05/08/18, 4.135, 4.140, 4.130, 4.130
05/07/18, 4.130, 4.140, 4.130, 4.140
05/04/18, 4.140, 4.140, 4.130, 4.135
05/03/18, 4.180, 4.180, 4.145, 4.145
05/02/18, 4.155, 4.175, 4.150, 4.175
05/01/18, 4.165, 4.170, 4.160, 4.160
04/30/18, 4.165, 4.170, 4.160, 4.160
04/27/18, 4.210, 4.210, 4.175, 4.175
04/26/18, 4.205, 4.210, 4.205, 4.205
04/25/18, 4.195, 4.200, 4.190, 4.200
04/24/18, 4.190, 4.200, 4.190, 4.200
04/23/18, 4.080, 4.150, 4.080, 4.150
04/20/18, 4.065, 4.075, 4.065, 4.075
04/19/18, 4.030, 4.060, 4.030, 4.060
04/18/18, 4.000, 4.045, 4.000, 4.045
04/17/18, 4.015, 4.020, 4.015, 4.015
04/16/18, 4.015, 4.020, 4.015, 4.020
04/13/18, 4.015, 4.015, 4.010, 4.010
04/12/18, 3.985, 4.010, 3.985, 4.010
04/11/18, 3.985, 3.990, 3.980, 3.980
04/10/18, 3.970, 3.980, 3.970, 3.980
04/09/18, 3.975, 3.975, 3.970, 3.975
04/06/18, 3.975, 3.975, 3.970, 3.970
04/05/18, 3.960, 3.970, 3.960, 3.970
04/04/18, 3.970, 3.975, 3.965, 3.965
04/03/18, 3.965, 3.970, 3.965, 3.965
04/02/18, 3.960, 3.965, 3.960, 3.960
03/30/18, 3.970, 3.970, 3.960, 3.965
03/29/18, 3.965, 3.965, 3.960, 3.960
03/28/18, 3.955, 3.965, 3.955, 3.965
03/27/18, 3.955, 3.965, 3.955, 3.965
03/26/18, 3.950, 3.960, 3.950, 3.960
03/23/18, 3.965, 3.965, 3.955, 3.955
03/22/18, 3.975, 3.980, 3.960, 3.960
03/21/18, 3.975, 3.985, 3.975, 3.980
03/20/18, 3.960, 3.975, 3.960, 3.970
03/19/18, 3.955, 3.965, 3.955, 3.965
03/16/18, 3.950, 3.955, 3.950, 3.950
03/15/18, 3.945, 3.950, 3.945, 3.945
03/14/18, 3.970, 3.970, 3.955, 3.960
03/13/18, 3.990, 3.990, 3.980, 3.985
03/12/18, 4.000, 4.000, 3.990, 3.995
03/09/18, 4.000, 4.005, 3.995, 3.995
03/08/18, 3.995, 4.005, 3.995, 4.005
03/07/18, 4.030, 4.030, 4.000, 4.000
03/06/18, 4.025, 4.030, 4.020, 4.025
03/05/18, 4.015, 4.030, 4.015, 4.030
03/02/18, 4.030, 4.030, 4.020, 4.020
03/01/18, 4.045, 4.045, 4.035, 4.035
02/28/18, 4.055, 4.060, 4.050, 4.050
02/27/18, 4.075, 4.080, 4.050, 4.050
02/26/18, 4.075, 4.075, 4.070, 4.070
02/23/18, 4.080, 4.080, 4.075, 4.075
02/22/18, 4.055, 4.060, 4.055, 4.055
02/21/18, 4.050, 4.050, 4.050, 4.050
02/20/18, 4.030, 4.040, 4.030, 4.035
02/19/18, 4.050, 4.050, 4.035, 4.035
02/16/18, 4.000, 4.040, 4.000, 4.035
02/15/18, 4.000, 4.040, 4.000, 4.035
02/14/18, 3.980, 4.005, 3.980, 4.005
02/13/18, 3.985, 3.990, 3.985, 3.985
02/12/18, 3.970, 3.980, 3.965, 3.980
02/09/18, 3.965, 3.970, 3.965, 3.965
02/08/18, 3.970, 3.970, 3.965, 3.970
02/07/18, 3.965, 3.965, 3.960, 3.965
02/06/18, 3.960, 3.965, 3.960, 3.960
02/05/18, 3.940, 3.970, 3.940, 3.955
02/02/18, 3.935, 3.955, 3.935, 3.945
02/01/18, 3.935, 3.935, 3.935, 3.935
01/31/18, 3.920, 3.935, 3.920, 3.935
01/30/18, 3.920, 3.935, 3.920, 3.935
01/29/18, 3.915, 3.930, 3.915, 3.925
01/26/18, 3.930, 3.935, 3.925, 3.930
01/25/18, 3.945, 3.955, 3.925, 3.935
01/24/18, 3.960, 3.960, 3.950, 3.950
01/23/18, 3.980, 3.980, 3.965, 3.965
01/22/18, 3.960, 3.975, 3.945, 3.975
01/19/18, 3.920, 3.960, 3.920, 3.960
01/18/18, 3.890, 3.925, 3.890, 3.925
01/17/18, 3.870, 3.900, 3.870, 3.900
01/16/18, 3.860, 3.865, 3.860, 3.865
01/15/18, 3.865, 3.865, 3.850, 3.850
01/12/18, 3.885, 3.885, 3.855, 3.855
01/11/18, 3.900, 3.900, 3.890, 3.890
01/10/18, 3.900, 3.910, 3.900, 3.905
01/09/18, 3.885, 3.895, 3.885, 3.890
01/08/18, 3.880, 3.880, 3.875, 3.875
01/05/18, 3.895, 3.900, 3.885, 3.885
01/04/18, 3.960, 3.960, 3.930, 3.930
01/03/18, 3.930, 3.935, 3.920, 3.935
01/02/18, 3.910, 3.925, 3.910, 3.920
12/30/17, 3.950, 3.950, 3.930, 3.930
12/29/17, 3.950, 3.950, 3.930, 3.930
12/28/17, 3.960, 3.960, 3.945, 3.945
12/27/17, 3.965, 3.965, 3.950, 3.955
12/26/17, 3.970, 3.970, 3.965, 3.970
12/23/17, 3.965, 3.970, 3.965, 3.965
12/22/17, 3.965, 3.970, 3.965, 3.965
12/21/17, 3.970, 3.970, 3.965, 3.970
12/20/17, 3.985, 3.990, 3.980, 3.980
12/19/17, 3.995, 3.995, 3.980, 3.980
12/18/17, 3.985, 3.990, 3.985, 3.985
12/15/17, 3.990, 3.990, 3.990, 3.990
12/14/17, 3.985, 3.990, 3.985, 3.985
12/13/17, 3.990, 3.995, 3.990, 3.990
12/12/17, 3.985, 3.990, 3.985, 3.985
12/11/17, 3.990, 3.990, 3.985, 3.990
12/08/17, 3.980, 3.995, 3.980, 3.995
12/07/17, 3.975, 3.980, 3.975, 3.975
12/06/17, 3.890, 3.965, 3.890, 3.965
12/05/17, 3.895, 3.895, 3.890, 3.895
12/04/17, 3.960, 3.960, 3.905, 3.905
12/01/17, 3.965, 3.990, 3.910, 3.910
11/30/17, 3.965, 3.990, 3.910, 3.910
11/29/17, 3.970, 3.970, 3.965, 3.970
11/28/17, 3.975, 3.975, 3.965, 3.965
11/27/17, 3.960, 3.965, 3.960, 3.965
11/24/17, 3.955, 3.955, 3.950, 3.955
11/23/17, 3.960, 3.960, 3.945, 3.960
11/22/17, 3.975, 3.975, 3.950, 3.950
11/21/17, 4.005, 4.010, 3.980, 3.980
11/20/17, 4.000, 4.000, 3.995, 4.000
11/17/17, 3.980, 4.000, 3.980, 3.995
11/16/17, 4.020, 4.020, 3.975, 3.975
11/15/17, 4.075, 4.075, 4.050, 4.060
11/14/17, 4.140, 4.145, 4.130, 4.130
11/13/17, 4.050, 4.135, 4.050, 4.130
11/10/17, 4.010, 4.010, 4.000, 4.010
11/09/17, 4.010, 4.010, 4.000, 4.010
11/08/17, 4.015, 4.020, 4.015, 4.015
11/07/17, 3.985, 4.010, 3.985, 4.010
11/06/17, 4.000, 4.000, 3.995, 3.995
11/03/17, 4.000, 4.010, 4.000, 4.005
11/02/17, 3.935, 3.980, 3.935, 3.980
11/01/17, 3.945, 3.945, 3.930, 3.930
10/31/17, 4.020, 4.020, 3.950, 3.960
10/30/17, 4.045, 4.060, 4.045, 4.060
10/27/17, 4.025, 4.045, 4.025, 4.045
10/26/17, 4.020, 4.030, 4.020, 4.020
10/25/17, 3.970, 4.020, 3.970, 4.010
10/24/17, 3.965, 3.965, 3.960, 3.965
10/23/17, 3.910, 3.970, 3.910, 3.970
10/20/17, 3.915, 3.920, 3.915, 3.915
10/19/17, 3.915, 3.920, 3.910, 3.920
10/18/17, 3.910, 3.910, 3.910, 3.910
10/17/17, 3.915, 3.920, 3.915, 3.915
10/16/17, 3.915, 3.915, 3.910, 3.915
10/13/17, 3.915, 3.915, 3.910, 3.915
10/12/17, 3.915, 3.920, 3.910, 3.910
10/11/17, 3.920, 3.920, 3.915, 3.920
10/10/17, 3.915, 3.915, 3.915, 3.915
10/09/17, 3.920, 3.925, 3.915, 3.925
10/06/17, 3.925, 3.930, 3.925, 3.925
10/05/17, 3.940, 3.940, 3.930, 3.935
10/04/17, 3.980, 3.980, 3.955, 3.955
10/03/17, 3.960, 3.975, 3.960, 3.975
10/02/17, 3.955, 3.965, 3.955, 3.965
09/29/17, 3.955, 3.975, 3.945, 3.945
09/28/17, 3.900, 3.945, 3.900, 3.945
09/27/17, 3.880, 3.900, 3.880, 3.895
09/26/17, 3.910, 3.910, 3.895, 3.895
09/25/17, 3.920, 3.920, 3.900, 3.905
09/22/17, 3.900, 3.940, 3.900, 3.925
09/21/17, 3.900, 3.940, 3.900, 3.925
09/20/17, 3.885, 3.910, 3.885, 3.905
09/19/17, 3.875, 3.890, 3.875, 3.890
09/18/17, 3.890, 3.890, 3.870, 3.870
09/15/17, 3.880, 3.880, 3.875, 3.880
09/14/17, 3.870, 3.875, 3.870, 3.875
09/13/17, 3.875, 3.875, 3.870, 3.875
09/12/17, 3.855, 3.865, 3.855, 3.865
09/11/17, 3.850, 3.855, 3.850, 3.850
09/08/17, 3.860, 3.860, 3.845, 3.845
09/07/17, 3.870, 3.875, 3.865, 3.875
09/06/17, 3.890, 3.890, 3.875, 3.880
09/05/17, 3.920, 3.920, 3.895, 3.895
09/01/17, 3.920, 3.920, 3.920, 3.920
08/31/17, 3.920, 3.920, 3.920, 3.920
08/30/17, 3.915, 3.915, 3.905, 3.915
08/29/17, 3.935, 3.935, 3.925, 3.925
08/28/17, 3.950, 3.955, 3.940, 3.940
08/25/17, 3.970, 3.970, 3.950, 3.950
08/24/17, 3.990, 3.990, 3.965, 3.965
08/23/17, 3.980, 3.985, 3.980, 3.985
08/22/17, 3.980, 3.980, 3.975, 3.975
08/21/17, 3.990, 3.990, 3.985, 3.985
08/18/17, 4.005, 4.005, 3.995, 3.995
08/17/17, 4.005, 4.005, 3.995, 4.000
08/16/17, 4.000, 4.015, 4.000, 4.015
08/15/17, 3.985, 4.000, 3.985, 4.000
08/14/17, 3.985, 4.000, 3.985, 4.000
08/11/17, 4.000, 4.010, 3.995, 4.010
08/10/17, 4.005, 4.010, 4.005, 4.010
08/09/17, 4.015, 4.015, 4.000, 4.010
08/08/17, 4.015, 4.015, 4.010, 4.010
08/07/17, 4.005, 4.010, 4.005, 4.010
08/04/17, 4.010, 4.010, 4.000, 4.010
08/03/17, 4.015, 4.020, 4.015, 4.015
08/02/17, 4.010, 4.020, 4.010, 4.020
08/01/17, 4.010, 4.050, 4.010, 4.020
07/31/17, 4.000, 4.015, 4.000, 4.015
07/28/17, 4.000, 4.000, 3.995, 3.995
07/27/17, 3.990, 3.995, 3.985, 3.985
07/26/17, 4.000, 4.000, 3.985, 3.985
07/25/17, 3.935, 3.970, 3.935, 3.960
07/24/17, 3.930, 3.940, 3.930, 3.940
07/21/17, 3.960, 3.960, 3.935, 3.935
07/20/17, 3.965, 3.965, 3.950, 3.955
07/19/17, 3.980, 3.985, 3.970, 3.980
07/18/17, 3.980, 3.980, 3.970, 3.975
07/17/17, 3.980, 3.980, 3.970, 3.975
07/14/17, 3.970, 3.980, 3.970, 3.975
07/13/17, 3.985, 3.985, 3.970, 3.985
07/12/17, 3.990, 3.990, 3.980, 3.980
07/11/17, 3.985, 3.985, 3.980, 3.985
07/10/17, 3.975, 3.975, 3.965, 3.975
07/07/17, 3.975, 3.985, 3.975, 3.975
07/06/17, 3.975, 3.980, 3.970, 3.980
07/05/17, 3.990, 3.990, 3.970, 3.980
07/04/17, 4.010, 4.015, 4.005, 4.005
07/03/17, 3.950, 4.010, 3.950, 4.000
06/30/17, 3.890, 3.935, 3.890, 3.935
06/29/17, 3.910, 3.915, 3.900, 3.915
06/28/17, 3.915, 3.915, 3.905, 3.915
06/27/17, 3.915, 3.915, 3.915, 3.915
06/26/17, 3.915, 3.915, 3.915, 3.920
06/23/17, 3.915, 3.920, 3.915, 3.915
06/22/17, 3.915, 3.920, 3.910, 3.920
06/21/17, 3.895, 3.900, 3.895, 3.900
06/20/17, 3.900, 3.905, 3.890, 3.900
06/19/17, 3.890, 3.895, 3.890, 3.895
06/16/17, 3.880, 3.895, 3.880, 3.895
06/15/17, 3.885, 3.885, 3.880, 3.885
06/14/17, 3.885, 3.890, 3.880, 3.890
06/13/17, 3.875, 3.890, 3.875, 3.890
06/09/17, 3.885, 3.885, 3.875, 3.875
06/08/17, 3.885, 3.890, 3.885, 3.890
06/07/17, 3.885, 3.895, 3.885, 3.890
06/06/17, 3.890, 3.895, 3.880, 3.890
06/05/17, 3.900, 3.900, 3.885, 3.885
06/02/17, 3.900, 3.900, 3.895, 3.895
06/01/17, 3.890, 3.895, 3.890, 3.895
05/31/17, 3.900, 3.905, 3.895, 3.895
05/30/17, 3.885, 3.910, 3.885, 3.905
05/29/17, 3.890, 3.890, 3.885, 3.890
05/26/17, 3.895, 3.895, 3.885, 3.885
05/25/17, 3.895, 3.895, 3.890, 3.890
05/24/17, 3.880, 3.890, 3.880, 3.885
05/23/17, 3.895, 3.895, 3.875, 3.875
05/22/17, 3.885, 3.895, 3.885, 3.890
05/19/17, 3.895, 3.900, 3.890, 3.900
05/18/17, 3.890, 3.905, 3.890, 3.905
05/17/17, 3.870, 3.895, 3.870, 3.895
05/16/17, 3.945, 3.945, 3.865, 3.865
05/15/17, 3.965, 3.965, 3.920, 3.940
05/12/17, 3.965, 3.970, 3.965, 3.970
05/11/17, 3.960, 3.970, 3.960, 3.970
05/10/17, 3.960, 3.960, 3.955, 3.960
05/09/17, 3.960, 3.960, 3.955, 3.960
05/08/17, 3.970, 3.970, 3.955, 3.955
05/05/17, 3.985, 3.985, 3.975, 3.975
05/04/17, 3.965, 3.990, 3.965, 3.990
05/03/17, 4.000, 4.000, 3.970, 3.970
05/02/17, 4.040, 4.040, 4.010, 4.010
04/28/17, 4.095, 4.095, 4.060, 4.060
04/27/17, 4.100, 4.100, 4.090, 4.090
04/26/17, 4.110, 4.110, 4.095, 4.095
04/25/17, 4.120, 4.125, 4.120, 4.125
04/21/17, 4.125, 4.125, 4.120, 4.120
04/20/17, 4.120, 4.140, 4.120, 4.130
04/19/17, 4.125, 4.125, 4.115, 4.115
04/18/17, 4.100, 4.120, 4.100, 4.115
04/17/17, 4.095, 4.095, 4.090, 4.095
04/14/17, 4.105, 4.105, 4.090, 4.090
04/13/17, 4.150, 4.150, 4.125, 4.125
04/12/17, 4.145, 4.145, 4.135, 4.135
04/11/17, 4.145, 4.150, 4.130, 4.130
04/10/17, 4.130, 4.135, 4.130, 4.135
04/07/17, 4.140, 4.145, 4.130, 4.130
04/06/17, 4.130, 4.155, 4.130, 4.155
04/05/17, 4.130, 4.135, 4.130, 4.135
04/04/17, 4.155, 4.155, 4.135, 4.135
04/03/17, 4.145, 4.155, 4.145, 4.145
03/31/17, 4.155, 4.160, 4.155, 4.160
03/30/17, 4.125, 4.170, 4.125, 4.160
03/29/17, 4.110, 4.135, 4.110, 4.130
03/28/17, 4.095, 4.115, 4.095, 4.115
03/27/17, 4.110, 4.115, 4.090, 4.090
03/24/17, 4.075, 4.110, 4.075, 4.110
03/23/17, 4.065, 4.070, 4.060, 4.070
03/22/17, 4.085, 4.085, 4.070, 4.070
03/21/17, 4.065, 4.090, 4.065, 4.090
03/20/17, 4.090, 4.090, 4.085, 4.085
03/17/17, 4.095, 4.095, 4.095, 4.095
03/16/17, 4.160, 4.160, 4.100, 4.100
03/15/17, 4.150, 4.155, 4.150, 4.150
03/14/17, 4.200, 4.200, 4.150, 4.155
03/13/17, 4.205, 4.205, 4.190, 4.195
03/10/17, 4.210, 4.210, 4.205, 4.205
03/09/17, 4.155, 4.200, 4.155, 4.200
03/08/17, 4.130, 4.135, 4.130, 4.135
03/07/17, 4.115, 4.125, 4.115, 4.125
03/06/17, 4.195, 4.195, 4.120, 4.130
03/03/17, 4.195, 4.195, 4.190, 4.190
03/02/17, 4.170, 4.175, 4.165, 4.175
03/01/17, 4.100, 4.110, 4.100, 4.110
02/28/17, 4.030, 4.080, 4.030, 4.080
02/27/17, 4.040, 4.040, 4.030, 4.040
02/24/17, 4.050, 4.055, 4.040, 4.040
02/23/17, 4.055, 4.060, 4.055, 4.055
02/22/17, 4.065, 4.065, 4.055, 4.060
02/21/17, 4.040, 4.060, 4.040, 4.060
02/20/17, 4.090, 4.090, 4.040, 4.045
02/17/17, 4.120, 4.120, 4.105, 4.105
02/16/17, 4.110, 4.120, 4.110, 4.115
02/15/17, 4.125, 4.130, 4.125, 4.125
02/14/17, 4.135, 4.135, 4.130, 4.135
02/13/17, 4.140, 4.145, 4.130, 4.130
02/10/17, 4.130, 4.140, 4.130, 4.135
02/09/17, 4.135, 4.135, 4.130, 4.130
02/08/17, 4.135, 4.135, 4.130, 4.130
02/07/17, 4.130, 4.130, 4.125, 4.130
02/06/17, 4.165, 4.165, 4.150, 4.150
